id,date,type,distance,moving_time,total_elevation_gain,average_speed,average_heartrate,max_heartrate,average_watts,weighted_average_watts,trainer,gear_id,distance_km,speed_kmh
12931914711,2024-11-18 00:00:00,root='VirtualRide',40276.2,4002,209.0,10.064,136.6,150.0,249.7,257.0,False,b7688713,40.276199999999996,36.2304
12919327229,2024-11-17 00:00:00,root='Run',12413.5,3619,241.0,3.43,141.5,171.0,444.5,446.0,False,g19996876,12.4135,12.348
12912787582,2024-11-16 00:00:00,root='Ride',101338.0,12122,142.0,8.36,119.4,143.0,185.4,190.0,False,b7688713,101.338,30.096
12900461821,2024-11-14 00:00:00,root='Ride',50030.2,5571,31.0,8.98,123.6,134.0,217.6,218.0,False,b7688713,50.030199999999994,32.328
12896905906,2024-11-14 00:00:00,root='Ride',51033.0,6070,35.0,8.407,126.6,141.0,208.3,210.0,False,b7688713,51.033,30.2652
12884868578,2024-11-12 00:00:00,root='Run',10311.9,3329,103.0,3.098,134.6,148.0,388.6,392.0,False,g19996925,10.3119,11.1528
12867764651,2024-11-10 00:00:00,root='Ride',84452.1,13007,400.0,6.493,132.3,161.0,208.1,224.0,False,b12356755,84.4521,23.3748
12861334605,2024-11-09 00:00:00,root='Ride',35472.3,4624,91.0,7.671,117.1,130.0,197.5,200.0,False,b12356755,35.472300000000004,27.6156
12846234650,2024-11-07 00:00:00,root='Run',7121.2,2187,176.0,3.256,143.4,168.0,433.5,453.0,False,g19996876,7.1212,11.721599999999999
12839995676,2024-11-06 00:00:00,root='VirtualRide',32487.2,3686,371.0,8.814,129.2,143.0,220.8,222.0,False,b7688713,32.4872,31.7304
12823830669,2024-11-04 00:00:00,root='VirtualRide',30789.7,3358,289.0,9.169,136.5,161.0,240.1,261.0,False,b7688713,30.7897,33.0084
12805080703,2024-11-02 00:00:00,root='Ride',130276.0,16811,88.0,7.749,,,224.5,224.0,False,b12356755,130.276,27.8964
12798721247,2024-11-01 00:00:00,root='Run',10238.1,3308,133.0,3.095,136.1,144.0,399.8,420.0,False,g19996925,10.238100000000001,11.142000000000001
12792155505,2024-10-31 00:00:00,root='Ride',52414.1,5866,28.0,8.935,,,209.6,212.0,False,b7688713,52.4141,32.166000000000004
12787051308,2024-10-31 00:00:00,root='Ride',50844.3,5636,32.0,9.021,,,206.2,211.0,False,b7688713,50.844300000000004,32.47560000000001
12774809317,2024-10-29 00:00:00,root='Run',9719.7,2915,68.0,3.334,143.9,173.0,419.3,428.0,False,g19996876,9.719700000000001,12.0024
12759969170,2024-10-27 00:00:00,root='Ride',13204.5,2293,5.0,5.759,,,120.6,122.0,False,b7688713,13.2045,20.732400000000002
12756271409,2024-10-27 00:00:00,root='Ride',33509.1,4238,43.0,7.907,158.0,178.0,276.9,291.0,False,b12356755,33.5091,28.4652
12740149507,2024-10-25 00:00:00,root='Run',8926.2,2735,74.0,3.264,143.2,160.0,405.1,401.0,False,g19996925,8.926200000000001,11.750399999999999
12735625230,2024-10-24 00:00:00,root='Ride',51382.0,5826,27.0,8.819,,,201.1,199.0,False,b7688713,51.382,31.748400000000004
12731171136,2024-10-24 00:00:00,root='Ride',50648.7,6058,35.0,8.361,,,204.2,204.0,False,b7688713,50.6487,30.099600000000002
12728513514,2024-10-23 00:00:00,root='VirtualRide',33579.7,3711,317.0,9.049,,,231.2,251.0,False,b7688713,33.579699999999995,32.5764
12718635000,2024-10-22 00:00:00,root='Run',7042.4,2160,127.0,3.26,139.5,160.0,435.1,454.0,False,g19996876,7.0424,11.735999999999999
12700525498,2024-10-20 00:00:00,root='Run',8089.7,2550,201.0,3.172,137.7,148.0,431.5,450.0,False,g19996925,8.0897,11.4192
12691130709,2024-10-19 00:00:00,root='Ride',91084.7,10217,621.0,8.915,137.0,163.0,213.4,229.0,False,b7688713,91.0847,32.094
12679013497,2024-10-17 00:00:00,root='Ride',54058.0,5778,234.0,9.356,137.8,166.0,231.9,240.0,False,b7688713,54.058,33.6816
12675091953,2024-10-17 00:00:00,root='Ride',50012.1,5660,257.0,8.836,128.6,140.0,194.9,197.0,False,b7688713,50.0121,31.809600000000003
12662665629,2024-10-15 00:00:00,root='Ride',35094.1,4846,252.0,7.242,137.9,173.0,159.8,234.0,False,b12356755,35.0941,26.0712
12654958139,2024-10-14 00:00:00,root='Run',7869.3,2430,166.0,3.238,134.6,150.0,435.4,445.0,False,g19996876,7.8693,11.6568
12646008498,2024-10-13 00:00:00,root='VirtualRide',90067.3,9138,524.0,9.856,136.6,163.0,235.2,247.0,False,b7688713,90.0673,35.4816
12630430372,2024-10-11 00:00:00,root='VirtualRide',33840.3,3628,305.0,9.328,147.0,174.0,259.0,276.0,False,b7688713,33.840300000000006,33.580799999999996
12624290481,2024-10-10 00:00:00,root='VirtualRide',30752.2,3680,480.0,8.357,140.8,179.0,231.7,259.0,False,b7688713,30.752200000000002,30.085199999999997
12599108048,2024-10-07 00:00:00,root='Run',7682.5,2665,123.0,2.883,133.0,142.0,375.9,390.0,False,g19996925,7.6825,10.3788
12592203789,2024-10-06 00:00:00,root='Run',5254.9,1403,97.0,3.745,153.2,169.0,507.3,523.0,False,g19996925,5.254899999999999,13.482000000000001
12578415886,2024-10-05 00:00:00,root='Ride',60041.5,6714,53.0,8.943,135.8,151.0,224.0,225.0,False,b7688713,60.0415,32.1948
12565843436,2024-10-03 00:00:00,root='Ride',52584.9,5202,28.0,10.109,143.7,166.0,230.3,238.0,False,b7688713,52.584900000000005,36.3924
12562078567,2024-10-03 00:00:00,root='Ride',50106.6,5688,3.0,8.809,138.7,150.0,209.5,211.0,False,b7688713,50.1066,31.7124
12549477066,2024-10-01 00:00:00,root='Run',9132.7,2875,108.0,3.177,143.2,156.0,390.4,404.0,False,g19996925,9.132700000000002,11.4372
12542730592,2024-09-30 00:00:00,root='VirtualRide',34656.8,3734,307.0,9.281,142.2,164.0,241.2,254.0,False,b7688713,34.656800000000004,33.4116
12531873969,2024-09-29 00:00:00,root='Ride',55319.9,6462,92.0,8.561,126.2,179.0,188.8,194.0,False,b7688713,55.319900000000004,30.8196
12517235216,2024-09-27 00:00:00,root='VirtualRide',15740.6,1876,208.0,8.391,130.5,183.0,254.2,275.0,False,b7688713,15.7406,30.2076
12474509834,2024-09-22 00:00:00,root='Ride',80813.8,9117,131.0,8.864,131.2,163.0,190.3,196.0,False,b7688713,80.8138,31.910400000000003
12486723528,2024-09-19 00:00:00,root='Hike',10164.8,4671,321.0,2.176,93.0,129.0,,,False,,10.1648,7.833600000000001
12486723008,2024-09-18 00:00:00,root='Hike',13592.1,12913,787.0,1.053,90.8,139.0,,,False,,13.5921,3.7908
12486721267,2024-09-17 00:00:00,root='Hike',1647.1,2277,59.0,0.723,92.9,116.0,,,False,,1.6471,2.6028
12486720878,2024-09-16 00:00:00,root='Rowing',4637.6,3647,41.7,1.272,115.9,191.0,,,False,,4.6376,4.5792
12421309174,2024-09-15 00:00:00,root='Hike',8962.8,8957,779.0,1.001,114.7,156.0,,,False,,8.9628,3.6035999999999997
12400987676,2024-09-13 00:00:00,root='Hike',12938.2,15773,859.0,0.82,101.6,150.0,,,False,,12.9382,2.952
12395814278,2024-09-12 00:00:00,root='Hike',23167.6,21403,1306.0,1.082,110.5,149.0,,,False,,23.1676,3.8952000000000004
12395782794,2024-09-11 00:00:00,root='Hike',14055.7,13261,535.0,1.06,94.7,135.0,,,False,,14.0557,3.8160000000000003
12379451863,2024-09-10 00:00:00,root='Hike',18809.6,18694,802.0,1.006,109.1,149.0,,,False,,18.8096,3.6216
12379422628,2024-09-09 00:00:00,root='Hike',6767.9,7384,598.0,0.917,119.8,161.0,,,False,,6.7679,3.3012
12329220121,2024-09-04 00:00:00,root='Snowboard',1295.1,1431,235.4,0.905,116.7,156.0,,,False,,1.2951,3.258
12324079704,2024-09-04 00:00:00,root='Hike',3259.0,3843,338.0,0.848,112.8,136.0,,,False,,3.259,3.0528
12266992772,2024-08-28 00:00:00,root='Ride',50732.7,5600,23.0,9.059,128.3,140.0,210.3,212.0,False,b7688713,50.732699999999994,32.6124
12261502983,2024-08-28 00:00:00,root='Ride',50370.1,5647,30.0,8.92,124.9,144.0,202.8,203.0,False,b7688713,50.3701,32.112
12256726179,2024-08-27 00:00:00,root='Run',10035.8,3057,55.0,3.283,145.1,167.0,406.6,410.0,False,g19996925,10.0358,11.8188
12236413513,2024-08-25 00:00:00,root='Ride',71983.4,7804,128.0,9.224,129.7,146.0,222.4,221.0,False,b7688713,71.98339999999999,33.2064
12229811838,2024-08-24 00:00:00,root='Swim',1380.4,1982,,0.696,130.9,155.0,,,False,,1.3804,2.5056
12222766334,2024-08-23 00:00:00,root='Run',10077.9,3005,71.0,3.354,149.3,174.0,424.1,421.0,False,g19996925,10.0779,12.0744
12206942122,2024-08-21 00:00:00,root='Ride',51623.9,5756,63.0,8.969,133.0,158.0,241.4,247.0,False,b7688713,51.6239,32.288399999999996
12202103336,2024-08-21 00:00:00,root='Ride',50543.0,5271,35.0,9.589,122.0,149.0,202.9,209.0,False,b7688713,50.543,34.5204
12197952148,2024-08-20 00:00:00,root='Run',8426.3,2719,25.0,3.099,135.9,146.0,383.3,376.0,False,g19996925,8.4263,11.156400000000001
12178856432,2024-08-18 00:00:00,root='Run',15189.6,4229,61.0,3.592,161.1,175.0,436.0,440.0,False,g19996925,15.1896,12.9312
12178851483,2024-08-18 00:00:00,root='Ride',63680.6,5919,65.0,10.759,,,242.5,245.0,False,b7688713,63.6806,38.732400000000005
12178856222,2024-08-18 00:00:00,root='Swim',1682.2,1894,3.5,0.888,109.2,135.0,,,False,,1.6822000000000001,3.1968
12150788398,2024-08-14 00:00:00,root='VirtualRide',37191.3,3619,183.0,10.277,143.2,171.0,263.6,283.0,False,b7688713,37.191300000000005,36.9972
12138786150,2024-08-13 00:00:00,root='Swim',1215.2,1650,,0.736,135.0,162.0,,,False,,1.2152,2.6496
12130869318,2024-08-12 00:00:00,root='Run',5476.2,1612,25.0,3.397,145.0,159.0,413.1,409.0,False,g19996925,5.4761999999999995,12.229199999999999
12117370938,2024-08-11 00:00:00,root='Swim',1025.0,1128,,0.909,126.1,157.0,,,True,,1.025,3.2724
12111620707,2024-08-10 00:00:00,root='Ride',66085.5,11793,967.0,5.604,138.2,171.0,180.1,228.0,False,b12356755,66.0855,20.174400000000002
12105512272,2024-08-09 00:00:00,root='Ride',14107.2,1749,29.0,8.066,115.8,129.0,197.7,204.0,False,b12356755,14.1072,29.037600000000005
12088870029,2024-08-07 00:00:00,root='Ride',72315.5,8547,126.0,8.461,121.0,168.0,184.9,198.0,False,b7688713,72.3155,30.459600000000002
12079351566,2024-08-06 00:00:00,root='Run',13084.6,3737,80.0,3.501,157.4,177.0,429.6,438.0,False,g19996925,13.0846,12.6036
12059240486,2024-08-04 00:00:00,root='Ride',115087.0,12771,148.0,9.012,125.5,155.0,214.7,216.0,False,b7688713,115.087,32.443200000000004
12049957852,2024-08-03 00:00:00,root='Swim',2123.0,2634,,0.806,132.5,156.0,,,False,,2.123,2.9016
12044983545,2024-08-02 00:00:00,root='Ride',38372.5,3895,21.0,9.852,134.0,148.0,250.4,257.0,False,b7688713,38.3725,35.467200000000005
12038685568,2024-08-01 00:00:00,root='Run',5257.9,1802,29.0,2.918,127.9,138.0,354.5,351.0,False,g19996925,5.257899999999999,10.504800000000001
12028819383,2024-07-31 00:00:00,root='Run',6541.3,1920,56.0,3.407,145.1,159.0,421.9,415.0,False,g19996925,6.541300000000001,12.2652
12028476052,2024-07-31 00:00:00,root='Ride',44406.7,4805,33.0,9.242,135.9,175.0,234.2,272.0,False,b7688713,44.406699999999994,33.27120000000001
12003018270,2024-07-28 00:00:00,root='Ride',123003.0,14208,108.0,8.657,120.7,144.0,194.5,195.0,False,b7688713,123.003,31.165200000000002
11995361236,2024-07-27 00:00:00,root='Swim',1425.6,1805,,0.79,135.6,160.0,,,False,,1.4256,2.8440000000000003
11986898953,2024-07-26 00:00:00,root='Run',9040.0,2740,55.0,3.299,143.8,167.0,405.5,393.0,False,g19996925,9.04,11.8764
11970640312,2024-07-24 00:00:00,root='Swim',1526.1,1887,,0.809,139.0,161.0,,,False,,1.5261,2.9124000000000003
11961894385,2024-07-23 00:00:00,root='Ride',41084.8,4338,36.0,9.471,139.0,180.0,248.1,272.0,False,b7688713,41.0848,34.095600000000005
11943331574,2024-07-21 00:00:00,root='Run',11715.6,3904,56.0,3.001,132.2,142.0,372.9,371.0,False,g19996925,11.7156,10.8036
11934867004,2024-07-20 00:00:00,root='Run',5112.1,1499,19.0,3.41,155.8,168.0,425.5,424.0,False,g19996925,5.112100000000001,12.276000000000002
11934557098,2024-07-20 00:00:00,root='Ride',78569.7,8378,45.0,9.378,135.0,169.0,227.8,254.0,False,b7688713,78.5697,33.7608
11912360065,2024-07-17 00:00:00,root='Ride',45025.8,4607,23.0,9.773,133.1,162.0,244.0,275.0,False,b7688713,45.025800000000004,35.1828
11904551436,2024-07-16 00:00:00,root='Swim',2007.4,2224,,0.903,130.1,176.0,,,False,,2.0074,3.2508000000000004
11887765230,2024-07-14 00:00:00,root='Ride',70299.0,10696,86.0,6.572,110.5,133.0,160.2,170.0,False,b12356755,70.299,23.659200000000002
11880634636,2024-07-13 00:00:00,root='Ride',116820.0,19473,93.0,5.999,122.4,152.0,179.4,190.0,False,b12356755,116.82,21.5964
11868968563,2024-07-12 00:00:00,root='Run',7057.2,2047,27.0,3.448,143.3,168.0,418.8,416.0,False,g19996925,7.0572,12.4128
11856746855,2024-07-10 00:00:00,root='Run',6543.7,1815,24.0,3.605,144.8,164.0,437.3,415.0,False,g19996925,6.543699999999999,12.978
11846477281,2024-07-09 00:00:00,root='Ride',51432.1,5333,28.0,9.644,137.4,162.0,239.5,241.0,False,b7688713,51.4321,34.7184
11843366405,2024-07-09 00:00:00,root='Ride',50378.9,5633,32.0,8.944,127.2,149.0,224.7,224.0,False,b7688713,50.3789,32.19840000000001
11829556876,2024-07-07 00:00:00,root='Swim',2040.6,2298,,0.888,135.7,157.0,,,False,,2.0406,3.1968
11820781655,2024-07-06 00:00:00,root='Ride',92039.3,9970,314.0,9.232,137.4,167.0,234.1,243.0,False,b7688713,92.0393,33.2352
11807924237,2024-07-04 00:00:00,root='Run',5123.9,1533,28.0,3.342,144.5,154.0,419.0,419.0,False,g19996925,5.1239,12.0312
11808122353,2024-07-04 00:00:00,root='Ride',34493.6,3815,31.0,9.042,125.4,139.0,215.7,218.0,False,b7688713,34.4936,32.5512
11801583109,2024-07-03 00:00:00,root='VirtualRide',33132.4,3617,382.0,9.16,132.2,150.0,247.8,257.0,False,b7688713,33.132400000000004,32.976
11783846661,2024-07-01 00:00:00,root='Run',10239.2,2902,58.0,3.528,151.8,174.0,446.2,454.0,False,g19996925,10.2392,12.700800000000001
11765789349,2024-06-29 00:00:00,root='Ride',50859.5,5804,83.0,8.763,116.6,137.0,202.1,201.0,False,b7688713,50.8595,31.5468
11761023898,2024-06-28 00:00:00,root='Run',10307.0,3124,33.0,3.299,140.2,148.0,419.6,420.0,False,g19996925,10.307,11.8764
11755187850,2024-06-27 00:00:00,root='Ride',51021.8,5954,47.0,8.569,122.7,135.0,218.5,220.0,False,b7688713,51.021800000000006,30.848400000000005
11749588053,2024-06-27 00:00:00,root='Ride',50221.1,5210,25.0,9.639,123.3,152.0,203.4,208.0,False,b7688713,50.2211,34.7004
11746136244,2024-06-26 00:00:00,root='Swim',2045.2,2745,,0.745,133.2,152.0,,,False,,2.0452,2.682
11719838871,2024-06-23 00:00:00,root='Run',9989.0,2845,29.0,3.511,174.2,185.0,430.7,430.0,False,g19996925,9.989,12.639600000000002
11719837209,2024-06-23 00:00:00,root='Ride',41282.0,3731,104.0,11.065,164.7,181.0,264.1,265.0,False,b7688713,41.282,39.833999999999996
11720136364,2024-06-23 00:00:00,root='Swim',1493.5,1694,,0.882,159.4,172.0,,,False,,1.4935,3.1752000000000002
11699116621,2024-06-20 00:00:00,root='Run',6588.8,1943,29.0,3.391,139.7,157.0,414.7,401.0,False,g19996925,6.5888,12.207600000000001
11692053554,2024-06-19 00:00:00,root='Swim',1884.2,2138,,0.881,140.2,159.0,,,False,,1.8842,3.1716
11675662777,2024-06-17 00:00:00,root='Swim',1575.0,1618,,0.973,103.8,148.0,,,True,,1.575,3.5028
11668011085,2024-06-16 00:00:00,root='Ride',7081.3,692,16.0,10.233,126.5,137.0,194.7,204.0,False,b7688713,7.081300000000001,36.838800000000006
11667499727,2024-06-16 00:00:00,root='Ride',172003.0,15182,864.0,11.329,150.6,170.0,265.4,277.0,False,b7688713,172.003,40.784400000000005
11652086921,2024-06-14 00:00:00,root='Swim',2065.3,2617,,0.789,127.0,149.0,,,False,,2.0653,2.8404000000000003
11645988208,2024-06-13 00:00:00,root='VirtualRide',28277.3,3743,479.0,7.555,127.1,139.0,228.0,231.0,False,b7688713,28.2773,27.198
11636971033,2024-06-12 00:00:00,root='Run',10048.4,3171,32.0,3.169,136.5,146.0,394.8,389.0,False,g19996925,10.048399999999999,11.4084
11629709480,2024-06-11 00:00:00,root='VirtualRide',51081.0,6054,793.0,8.438,137.9,168.0,245.3,265.0,False,b7688713,51.081,30.376800000000003
11621502359,2024-06-10 00:00:00,root='Swim',1475.0,1661,,0.888,99.3,148.0,,,True,,1.475,3.1968
11612114803,2024-06-09 00:00:00,root='Swim',1860.1,2512,,0.74,115.9,151.0,,,False,,1.8600999999999999,2.664
11609896594,2024-06-09 00:00:00,root='Ride',80113.9,9093,127.0,8.811,121.0,148.0,207.3,220.0,False,b7688713,80.1139,31.7196
11602910682,2024-06-08 00:00:00,root='Run',12332.4,3619,56.0,3.408,153.5,180.0,431.2,440.0,False,g19996925,12.3324,12.2688
11590790171,2024-06-06 00:00:00,root='Ride',100143.0,9335,21.0,10.728,140.4,169.0,240.6,255.0,False,b7688713,100.143,38.6208
11582606868,2024-06-05 00:00:00,root='Swim',1514.2,2067,,0.733,136.0,155.0,,,False,,1.5142,2.6388
11572679367,2024-06-04 00:00:00,root='VirtualRide',33050.2,3623,301.0,9.122,131.3,148.0,228.5,232.0,False,b7688713,33.0502,32.8392
11565844190,2024-06-03 00:00:00,root='Swim',1225.0,1261,,0.971,116.3,177.0,,,True,,1.225,3.4956
11558913935,2024-06-02 00:00:00,root='Run',6598.8,1940,36.0,3.401,128.5,150.0,417.9,402.0,False,g19996925,6.5988,12.243599999999999
11554137988,2024-06-02 00:00:00,root='Ride',90196.4,12006,184.0,7.513,121.7,144.0,212.9,,False,b12356755,90.1964,27.0468
11547331095,2024-06-01 00:00:00,root='Ride',142770.0,19785,619.0,7.216,134.3,168.0,211.3,,False,b12356755,142.77,25.977600000000002
11534930724,2024-05-30 00:00:00,root='Ride',60062.1,6673,52.0,9.001,132.9,167.0,230.7,241.0,False,b7688713,60.0621,32.4036
11518754571,2024-05-28 00:00:00,root='VirtualRide',48880.3,7283,1153.0,6.712,141.3,170.0,239.4,266.0,False,b7688713,48.880300000000005,24.1632
11511821458,2024-05-27 00:00:00,root='Swim',1125.0,1200,,0.938,99.2,148.0,,,True,,1.125,3.3768
11503076581,2024-05-26 00:00:00,root='Swim',924.9,985,3.9,0.939,136.2,165.0,,,False,,0.9248999999999999,3.3804
11501223989,2024-05-26 00:00:00,root='Run',6404.8,2021,40.0,3.169,137.3,146.0,398.9,398.0,False,g19996925,6.4048,11.4084
11500357667,2024-05-26 00:00:00,root='Sail',12006.4,4895,7.3,2.453,,,,,False,,12.0064,8.8308
11492965158,2024-05-25 00:00:00,root='Run',15270.8,4522,46.0,3.377,156.0,169.0,416.7,416.0,False,g19996925,15.2708,12.1572
11481710560,2024-05-23 00:00:00,root='Ride',50173.5,5558,13.0,9.027,128.1,147.0,224.5,224.0,False,b7688713,50.1735,32.4972
11472394393,2024-05-22 00:00:00,root='VirtualRide',54689.6,5418,188.0,10.094,135.4,163.0,230.2,241.0,False,b7688713,54.6896,36.3384
11466270119,2024-05-21 00:00:00,root='VirtualRide',47255.1,5319,371.0,8.884,131.3,171.0,208.4,244.0,False,b7688713,47.2551,31.982400000000002
11452861648,2024-05-20 00:00:00,root='Run',8112.7,2623,126.0,3.093,138.4,159.0,393.3,380.0,False,g19996925,8.1127,11.1348
11419335943,2024-05-15 00:00:00,root='Swim',1700.0,2093,,0.812,130.7,164.0,,,True,,1.7,2.9232000000000005
11410731504,2024-05-14 00:00:00,root='Run',5146.3,1500,9.0,3.431,156.6,164.0,424.7,421.0,False,g19996925,5.1463,12.351600000000001
11410281177,2024-05-14 00:00:00,root='Ride',72298.0,7637,76.0,9.467,136.1,166.0,240.5,256.0,False,b7688713,72.298,34.0812
11403091179,2024-05-13 00:00:00,root='Swim',850.0,861,,0.987,95.8,141.0,,,True,,0.85,3.5532
11394941110,2024-05-12 00:00:00,root='Run',8077.9,2281,37.0,3.541,166.9,193.0,438.8,424.0,False,g19996925,8.0779,12.7476
11378587797,2024-05-10 00:00:00,root='Run',9310.3,3033,181.0,3.07,154.3,180.0,396.4,406.0,False,g19996925,9.3103,11.052
11354320400,2024-05-07 00:00:00,root='Ride',51113.7,5688,34.0,8.986,117.3,153.0,194.7,203.0,False,b7688713,51.113699999999994,32.3496
11350436181,2024-05-07 00:00:00,root='Ride',50084.8,5347,32.0,9.367,133.5,165.0,231.4,234.0,False,b7688713,50.0848,33.7212
11347759498,2024-05-06 00:00:00,root='Swim',1200.0,1279,,0.938,100.2,146.0,,,True,,1.2,3.3768
11329529754,2024-05-04 00:00:00,root='Ride',65289.5,6837,69.0,9.549,131.1,142.0,241.8,242.0,False,b7688713,65.2895,34.3764
11321456360,2024-05-03 00:00:00,root='Swim',1500.0,1711,,0.877,130.2,167.0,,,True,,1.5,3.1572
11318044926,2024-05-02 00:00:00,root='VirtualRide',32797.7,5454,1003.0,6.014,133.8,150.0,235.5,237.0,False,b7688713,32.7977,21.6504
11309709147,2024-05-01 00:00:00,root='Ride',53795.1,5755,46.0,9.348,,,235.5,254.0,False,b7688713,53.7951,33.652800000000006
11284162329,2024-04-28 00:00:00,root='Ride',50136.4,5646,225.0,8.88,130.1,156.0,232.0,237.0,False,b7688713,50.1364,31.968000000000004
11274417088,2024-04-27 00:00:00,root='VirtualRide',64508.7,7260,745.0,8.885,139.9,173.0,224.5,239.0,False,b7688713,64.50869999999999,31.986
11269502274,2024-04-26 00:00:00,root='VirtualRide',35189.9,3658,252.0,9.62,144.4,173.0,241.2,259.0,False,b7688713,35.1899,34.632
11263966847,2024-04-25 00:00:00,root='Swim',1150.0,1421,,0.809,127.6,170.0,,,True,,1.15,2.9124000000000003
11256532554,2024-04-24 00:00:00,root='VirtualRide',50094.6,5339,310.0,9.383,146.3,179.0,240.4,261.0,False,b7688713,50.0946,33.7788
11236733007,2024-04-22 00:00:00,root='Swim',1020.0,1493,,0.683,106.9,144.0,,,True,,1.02,2.4588
11211024072,2024-04-18 00:00:00,root='Ride',51416.6,5862,243.0,8.771,141.8,180.0,244.4,260.0,False,b7688713,51.416599999999995,31.575600000000005
11205252468,2024-04-17 00:00:00,root='VirtualRide',54622.4,6032,652.0,9.055,144.8,166.0,249.5,259.0,False,b7688713,54.6224,32.598
11200013949,2024-04-15 00:00:00,root='Swim',325.0,317,,1.025,92.4,131.0,,,True,,0.325,3.69
11174000205,2024-04-13 00:00:00,root='Ride',242583.0,29524,2690.0,8.216,138.8,177.0,194.2,237.0,False,b7688713,242.583,29.577599999999997
11152177987,2024-04-10 00:00:00,root='Swim',1550.0,1847,,0.839,108.8,166.0,,,True,,1.55,3.0204
11142970603,2024-04-09 00:00:00,root='VirtualRide',71397.5,7216,574.0,9.894,139.2,155.0,232.4,235.0,False,b7688713,71.3975,35.6184
11117318118,2024-04-06 00:00:00,root='Ride',126292.0,13931,93.0,9.066,138.7,162.0,232.1,235.0,False,b7688713,126.292,32.637600000000006
11112611633,2024-04-05 00:00:00,root='VirtualRide',52586.3,6130,825.0,8.579,137.4,160.0,242.0,255.0,False,b7688713,52.5863,30.884400000000003
11107488661,2024-04-04 00:00:00,root='VirtualRide',33788.9,3712,290.0,9.103,142.8,179.0,242.4,278.0,False,b7688713,33.7889,32.7708
11084602080,2024-04-01 00:00:00,root='VirtualRide',30156.3,3653,300.0,8.255,139.2,173.0,242.2,259.0,False,b7688713,30.156299999999998,29.718000000000004
11076399973,2024-03-31 00:00:00,root='Ride',85776.9,9974,181.0,8.6,127.7,154.0,216.6,218.0,False,b7688713,85.7769,30.96
11060412057,2024-03-29 00:00:00,root='Ride',82435.1,9794,165.0,8.417,128.4,158.0,199.3,207.0,False,b7688713,82.4351,30.3012
11049711683,2024-03-27 00:00:00,root='Workout',,2858,,,135.1,174.0,,,True,,,
11043378787,2024-03-26 00:00:00,root='Ride',51230.2,5165,26.0,9.919,136.4,161.0,234.1,242.0,False,b7688713,51.230199999999996,35.708400000000005
11039615079,2024-03-26 00:00:00,root='Ride',50223.4,5247,36.0,9.572,137.0,166.0,240.4,251.0,False,b7688713,50.2234,34.459199999999996
11028831583,2024-03-24 00:00:00,root='VirtualRide',72117.9,7283,506.0,9.902,141.9,169.0,250.5,265.0,False,b7688713,72.11789999999999,35.6472
11016177726,2024-03-22 00:00:00,root='VirtualRide',49234.8,4962,301.0,9.922,139.1,162.0,247.5,259.0,False,b7688713,49.2348,35.7192
10994100490,2024-03-19 00:00:00,root='Swim',1650.0,1981,,0.833,133.6,169.0,,,True,,1.65,2.9988
10993446689,2024-03-19 00:00:00,root='Snowboard',57124.5,12400,4763.7,4.607,,,,,False,,57.1245,16.5852
10986198254,2024-03-18 00:00:00,root='Hike',1400.7,1346,82.0,1.041,88.4,118.0,,,False,,1.4007,3.7476
10985415148,2024-03-18 00:00:00,root='Snowboard',35941.5,9929,4247.5,3.62,,,,,False,,35.9415,13.032
10981176835,2024-03-17 00:00:00,root='Swim',1700.0,2113,,0.805,140.0,168.0,,,True,,1.7,2.898
10979741522,2024-03-17 00:00:00,root='Snowboard',56354.6,12542,5484.4,4.493,,,,,False,,56.3546,16.1748
10972863522,2024-03-16 00:00:00,root='Snowboard',63944.1,14148,6604.9,4.52,,,,,False,,63.9441,16.272
10964988840,2024-03-15 00:00:00,root='Snowboard',70943.1,15240,6313.9,4.655,,,,,False,,70.9431,16.758000000000003
10958634184,2024-03-14 00:00:00,root='Snowboard',80163.6,16530,7183.7,4.85,,,,,False,,80.1636,17.46
10930762740,2024-03-10 00:00:00,root='Run',21330.1,5693,60.0,3.747,164.1,180.0,460.8,460.0,False,g19996925,21.330099999999998,13.4892
10915638707,2024-03-08 00:00:00,root='Swim',1500.0,1870,,0.802,122.7,173.0,,,True,,1.5,2.8872000000000004
10911502052,2024-03-07 00:00:00,root='Ride',50996.0,5193,33.0,9.82,127.8,138.0,214.8,214.0,False,b7688713,50.996,35.352000000000004
10907843619,2024-03-07 00:00:00,root='Ride',50744.6,6164,48.0,8.232,136.5,146.0,235.3,233.0,False,b7688713,50.7446,29.635199999999998
10896445959,2024-03-05 00:00:00,root='Run',9016.4,2562,18.0,3.519,138.5,152.0,433.8,430.0,False,g19996925,9.016399999999999,12.6684
10890916392,2024-03-04 00:00:00,root='VirtualRide',36248.2,3636,157.0,9.969,81.4,167.0,235.2,267.0,False,b7688713,36.2482,35.8884
10881064654,2024-03-03 00:00:00,root='Ride',115165.0,13271,200.0,8.678,124.8,164.0,203.1,213.0,False,b7688713,115.165,31.240800000000004
10872002300,2024-03-02 00:00:00,root='Run',13308.0,3869,113.0,3.44,152.1,175.0,440.6,436.0,False,g19996925,13.308,12.384
10866948388,2024-03-01 00:00:00,root='Swim',1525.0,2108,,0.723,137.2,169.0,,,True,,1.525,2.6028
10856298724,2024-02-28 00:00:00,root='Workout',,2991,,,119.7,190.0,,,True,,,
